市公司,县公司,变电站,线路名称,可开放容量(kWh)
国网武汉供电公司,国网武汉市武昌供电中心,鲇鱼套变电站,10kV鲇816鲇纤线,2639.384
国网武汉供电公司,国网东西湖区供电公司,走马岭变电站,10kV走75今乐线,2611.467
国网武汉供电公司,国网东西湖区供电公司,翠堤变电站,10kV翠505博园一回线,2631.472
国网武汉供电公司,国网黄陂区供电公司,王家河变电站,10kV王59燎原线,2623.541
国网武汉供电公司,国网东西湖区供电公司,慈惠变电站,10kV慈715康居线,2610.959
国网武汉供电公司,国网武汉市武昌供电中心,晒湖变电站,10kV晒56晒弘苑线,2622.073
国网武汉供电公司,国网武汉市洪山供电中心,巡司河变电站,10kV巡511巡翰线,2616.724
国网武汉供电公司,国网武汉市洪山供电中心,珞珈山变电站,10kV珈85路灯线,2641.872
国网武汉供电公司,国网武汉市汉口供电中心,澳门路变电站,10kV澳56澳财线,2640.257
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,光华变电站,10kV华615华区线,2621.796
国网武汉供电公司,国网武汉市洪山供电中心,北港变电站,10kV港77港刀线,2644.299
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古78古明二回线,2647.999
国网武汉供电公司,国网武汉市武昌供电中心,洪山变电站,10kV洪516洪珈线,2635.272
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,二妃山变电站,20kV妃508妃城一回,2650.438
国网武汉供电公司,国网武汉市武昌供电中心,沙湖变电站,10kV沙60沙虹线,2660.01
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海62美力线,2660.623
国网武汉供电公司,国网黄陂区供电公司,罗汉变电站,10kV罗53春胜线,2634.898
国网武汉供电公司,国网蔡甸区供电公司,新农变电站,10kV农617健康谷线,2637.378
国网武汉供电公司,国网蔡甸区供电公司,土山变电站,10kV土65三店线,2635.09
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,周店变电站,10kV店80店迪线,2635.657
国网武汉供电公司,国网东西湖区供电公司,海口变电站,10kV海85清水湾线,2634.522
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,三角湖变电站,10kV角608角威线,2648.909
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,车城北变电站,10kV车城809车玺线,2655.527
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,廖家堡变电站,10kV廖64南开一回线,2678.663
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,佛祖岭变电站,20kV佛56佛动线,2659.306
国网武汉供电公司,国网武汉市武昌供电中心,积玉桥变电站,10kV积62棋盘街线,2680.268
国网武汉供电公司,国网武汉市长江新区供电公司,正谊变电站,10kV正谊508正福线,2666.713
国网武汉供电公司,国网武汉市汉口供电中心,额头湾变电站,10kV额520额天纵线,2669.453
国网武汉供电公司,国网武汉市武昌供电中心,付家坡变电站,10kV付87付行一回,2663.473
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,陡埠变电站,10kV陡515纱帽河一回,2676.969
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,全力变电站,10kV全93全薛线,2686.52
国网武汉供电公司,国网武汉市武昌供电中心,体育馆变电站,10kV体75体景线,2673.874
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,二妃山变电站,20kV妃608妃风二回,2682.987
国网武汉供电公司,国网东西湖区供电公司,常青变电站,10kV常609常花十二回线,2670.959
国网武汉供电公司,国网东西湖区供电公司,董家墩变电站,10kV董402李家一回线,2697.784
国网武汉供电公司,国网武汉市洪山供电中心,卓刀泉变电站,10kV卓63卓雅线,2687.668
国网武汉供电公司,国网江夏区供电公司,阳光变电站,10kV阳光509景湖线,2695.69
国网武汉供电公司,国网东西湖区供电公司,径河变电站,10kV径711品荟线,2698.294
国网武汉供电公司,国网武汉市青山供电中心,白玉山变电站,10kV白83白海线,2716.456
国网武汉供电公司,国网武汉市汉阳供电中心,栖贤寺变电站,10kV栖79栖平线,2708.625
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古61古南线,2703.394
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,田家湾变电站,10kV田609田水线,2715.1
国网武汉供电公司,国网武汉市汉口供电中心,西湖变电站,10kV湖614湖区线,2699.013
国网武汉供电公司,国网武汉市汉阳供电中心,米粮山变电站,10kV米608米滨江线,2690.594
国网武汉供电公司,国网武汉市青山供电中心,孙家山变电站,10kV孙64孙洲线,2709.708
国网武汉供电公司,国网黄陂区供电公司,环城变电站,10kV环410养鸡二回,2717.771
国网武汉供电公司,国网武汉市青山供电中心,白玉山变电站,10kV白54红旗线,2740.146
国网武汉供电公司,国网蔡甸区供电公司,侏儒变电站,10kV侏508马赛线,2734.573
国网武汉供电公司,国网东西湖区供电公司,梧桐变电站,10kV梧407桐环一回线,2709.921
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,三角湖变电站,10kV角603角联线,2718.149
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV步70步景二回线,2720.328
国网武汉供电公司,国网武汉市江岸供电中心,百步亭变电站,10kV怡康苑线步58,2721.713
国网武汉供电公司,国网武汉市洪山供电中心,楚平路变电站,10kV楚802楚城线,2718.071
国网武汉供电公司,国网武汉市汉口供电中心,宗关变电站,10kV宗505宗星线,2729.634
国网武汉供电公司,国网武汉市青山供电中心,大洲变电站,10kV洲84钢东二回,2738.806
国网武汉供电公司,国网武汉市汉阳供电中心,黄金口变电站,10kV口64口民线,2732.07
国网武汉供电公司,国网武汉市汉口供电中心,仁寿路变电站,10kV仁58医院线,2749.363
国网武汉供电公司,国网江夏区供电公司,山坡变电站,10kV山59河垴线,2708.582
国网武汉供电公司,国网东西湖区供电公司,台商变电站,10kV商76商云线,2726.095
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,未来城变电站,10kV未906未光线,2722.606
国网武汉供电公司,国网武汉市汉阳供电中心,汤山变电站,10kV汤67汤神线,2732.583
国网武汉供电公司,国网武汉市武昌供电中心,积玉桥变电站,10kV积31金都线,2746.774
国网武汉供电公司,国网武汉市汉阳供电中心,墨水湖变电站,10kV墨95墨高压线,2721.64
国网武汉供电公司,国网武汉市汉口供电中心,民生变电站,10kV民60民黄二回线,2754.746
国网武汉供电公司,国网东西湖区供电公司,径河变电站,10kV径612径华线,2759.405
国网武汉供电公司,国网武汉市汉口供电中心,江发路变电站,10kV发61发景线,2747.033
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,旭日变电站,20kV旭803旭速三线,2751.865
国网武汉供电公司,国网武汉市洪山供电中心,宝安变电站,10kV宝76恒松线,2764.929
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,旭日变电站,20kV旭403旭龙线,2750.096
国网武汉供电公司,国网武汉市汉口供电中心,古田变电站,10kV古76古生二回线,2752.892
国网武汉供电公司,国网武汉市洪山供电中心,石咀变电站,10kV石504石海线,2760.712
国网武汉供电公司,国网武汉市汉阳供电中心,英武洲变电站,10kV英57货柜线,2763.217
国网武汉供电公司,国网武汉市长江新区供电公司,鄢家湖变电站,10kV鄢66鄢泊线,2761.822
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,田家湾变电站,10kV田505烟加线,2760.873
国网武汉供电公司,国网武汉市汉口供电中心,永利村变电站,10kV永73永兰线,2750.841
国网武汉供电公司,国网武汉市汉口供电中心,王家墩变电站,10kV王711王桂海一回,2771.626
国网武汉供电公司,国网武汉市汉口供电中心,荣华变电站,10kV荣617荣广线,2767.528
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,陡埠变电站,10kV陡605工业园一回,2773.531
国网武汉供电公司,国网武汉市武昌供电中心,四美塘变电站,10kV美806美娟线,2774.503
国网武汉供电公司,国网武汉市汉口供电中心,范湖变电站,10kV范602范樱海二回线,2780.339
国网武汉供电公司,国网黄陂区供电公司,滠口变电站,10kV滠68新村二回,2778.79
国网武汉供电公司,国网黄陂区供电公司,滠口变电站,10kV滠56滠明二回,2779.445
国网武汉供电公司,国网武汉市武昌供电中心,体育馆变电站,10kV体45体信线,2771.445
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,白羊村变电站,10kV羊604羊桂线,2759.834
国网武汉供电公司,国网黄陂区供电公司,祝店变电站,10kV祝603鲁田线,2804.386
国网武汉供电公司,国网东西湖区供电公司,大屋岗变电站,10kV屋517走新路一回线,2771.296
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,车城北变电站,10kV车城510车智线,2797.463
国网武汉供电公司,国网江夏区供电公司,藏龙岛变电站,10kV藏94藏凤线,2782.679
国网武汉供电公司,国网武汉市汉口供电中心,仁寿路变电站,10kV仁54站邻线,2788.541
国网武汉供电公司,国网武汉市汉口供电中心,澳门路变电站,10kV澳57印务线,2802.668
国网武汉供电公司,国网武汉市汉口供电中心,宗关变电站,10kV宗605宗桥线,2783.118
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,三角湖变电站,10kV角505角大线,2792.839
国网武汉供电公司,国网武汉市汉口供电中心,宗关变电站,10kV宗707宗路灯线,2817.212
国网武汉供电公司,国网武汉市青山供电中心,园林路变电站,10kV园97园七街线,2820.945
国网武汉供电公司,国网武汉市汉口供电中心,利济路变电站,10kV利62上汉线,2812.84
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,佛祖岭变电站,20kV佛55佛医线,2816.863
国网武汉供电公司,国网武汉市青山供电中心,沿河变电站,10kV沿65沿乡线,2817.724
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,明玉变电站,10kV明玉709明贸二回,2816.845
国网武汉供电公司,国网武汉市汉口供电中心,永利村变电站,10kV永66永亭线,2833.934
国网武汉供电公司,国网武汉市洪山供电中心,宝安变电站,10kV宝70松涛苑线,2829.536
国网武汉供电公司,国网武汉市汉口供电中心,多福巷变电站,10kV多64宝庆线,2838.206
国网武汉供电公司,国网武汉市江岸供电中心,精武路变电站,10kV精武702精江汉线,2835.111
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,步行街变电站,10kV街65街嘉二回,2830.539
国网武汉供电公司,国网武汉市洪山供电中心,楚康变电站,10kV康520康雅线,2858.258
国网武汉供电公司,国网东西湖区供电公司,径河变电站,10kV径707径丰线,2848.732
国网武汉供电公司,国网东西湖区供电公司,大屋岗变电站,10kV屋512吴新线,2836.354
国网武汉供电公司,国网东西湖区供电公司,荷包湖变电站,10kV荷95陈家二回线,2834.032
国网武汉供电公司,国网武汉市武昌供电中心,体育馆变电站,10kV体37体岭线,2821.983
国网武汉供电公司,国网武汉市江岸供电中心,谌家矶变电站,10kV谌56路灯线,2843.862
国网武汉供电公司,国网武汉市汉阳供电中心,桥机变电站,10kV桥614洲尾线,2846.8
国网武汉供电公司,国网武汉市汉口供电中心,先锋变电站,10kV先69富强线,2821.802
国网武汉供电公司,国网武汉市武昌供电中心,梨园变电站,10kV梨61梨路灯线,2859.783
国网武汉供电公司,国网武汉市汉阳供电中心,米粮山变电站,10kV米508米翡翠线,2871.072
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,沌口变电站,10kV沌63沌阳线,2855.481
国网武汉供电公司,国网武汉市江岸供电中心,福建街变电站,10kV福56审计二回线,2866.873
国网武汉供电公司,国网武汉市武昌供电中心,宝安变电站,10kV宝71宝天线,2853.942
国网武汉供电公司,国网新洲区供电公司,问津变电站,10kV问605干河线,2864.399
国网武汉供电公司,国网武汉市经开区（汉南区）供电公司,沌口变电站,10kV沌42沌奥线,2843.749
国网武汉供电公司,国网蔡甸区供电公司,中法城变电站,10kV法608法核一回线,2861.335
国网武汉供电公司,国网武汉市东湖新技术开发区供电公司,明玉变电站,10kV明玉509明湾一回,2892.068
国网武汉供电公司,国网武汉市江岸供电中心,赵家条变电站,10kV赵509赵惠济线,2867.173
国网武汉供电公司,国网武汉市汉阳供电中心,黄金口变电站,10kV口60口雷诺线,2897.327
国网武汉供电公司,国网武汉市武昌供电中心,付家坡变电站,10kV付65付阳线,2874.794
国网武汉供电公司,国网武汉市武昌供电中心,体育馆变电站,10kV体34体正线,2876.157
国网武汉供电公司,国网武汉市汉口供电中心,陈家墩变电站,10kV陈73制氨线,2884.631
国网武汉供电公司,国网东西湖区供电公司,慈惠变电站,10kV慈76大枫线,2873.419
